Ensembl_Human	log2FoldChange	orig_padj_BH	orig_padj_bonf	re.estimated_pvalue	re.estimated_padj
ENSG00000169964	-0.518435037967059	0.00101346823133121	1	0.326978312689576	0.825744550706701
ENSG00000144647	0.513725485315641	0.0252421229631171	1	0.49240614353016	0.951434149605443
ENSG00000139722	0.518272524507892	0.0010657951867202	1	0.328931761626414	0.827773935345786
ENSG00000137497	0.313118448025068	0.00436758495103382	1	0.390726755301303	0.88269295193402
ENSG00000104331	-0.229365125369084	0.0564838408529199	1	0.553320765458698	0.977771523524855
ENSG00000178252	-0.779586172895238	7.19776045928939e-07	0.00322351951706425	0.148098545537712	0.589371061606836
ENSG00000196136	-2.30010869365063	0.000487529068244665	1	0.29998592021903	0.800378156250799
ENSG00000273259	-2.30010869365063	0.000487529068244665	1	0.29998592021903	0.800378156250799
ENSG00000021645	-3.25462160013707	0.0222578863309819	NA	0.483754477254093	0.948379792874005
ENSG00000170776	-1.00568993246099	1.52440166083148e-12	3.79080274721109e-09	0.0418235158378066	0.299730758477718
ENSG00000233927	1.24860669102456	0.0293735402749447	1	0.502885454415499	0.95836710910641
ENSG00000174579	0.504856383731313	4.36486151008112e-08	0.000170163547996266	0.111665167949059	0.510512343411894
ENSG00000175985	-0.646395693940973	0.201138863978646	1	0.681074188162002	0.999982593374402
ENSG00000072121	-0.323040340761506	0.00161365762458827	1	0.345594154141714	0.845390878511167
ENSG00000072042	0.68081143120157	0.00345418142056823	1	0.379349083624953	0.874997787712153
ENSG00000118418	-2.05497302947662	5.64142294387899e-33	2.61199675126685e-30	0.000673095000878865	0.0258810140291038
ENSG00000166839	0.0112083022946844	0.99534171429935	NA	0.998083180064095	0.999982593374402
ENSG00000257103	0.632606625697426	7.36721362495304e-13	1.78118480331334e-09	0.0390999544078126	0.288247304284713
ENSG00000166398	-0.0142978359655863	0.910713924407146	1	0.966924456529151	0.999982593374402
ENSG00000162769	0.501252690355734	7.35618866132656e-12	1.96615553838579e-08	0.0484685960108311	0.323312250366423
ENSG00000205363	-2.46347702996005	5.09483585705178e-21	5.94878044133359e-18	0.00721019038593207	0.110048397566353
ENSG00000205356	-0.0981833556809509	0.508292380011863	1	0.822183485213602	0.999982593374402
ENSG00000183891	0.994799986127417	3.61614381657454e-09	1.25053949322982e-05	0.0873983200030923	0.45045164569831
ENSG00000155034	0.0129679326396041	0.908044875572811	1	0.966004452065846	0.999982593374402
ENSG00000118965	-0.18353411517549	0.187238052464975	1	0.672442676451531	0.999982593374402
ENSG00000085514	-3.01814360660602	0.0161928192836119	1	0.46318469902384	0.936002331033682
ENSG00000121716	-2.61013671656803	0.000659794676821789	1	0.310916709807125	0.808162125307451
ENSG00000109906	0.606512175917753	0.0685202507933451	1	0.570008115843498	0.981958832393805
ENSG00000197408	-0.186761828672053	0.729736142673655	1	0.902968976467475	0.999982593374402
ENSG00000137726	-1.0058998661607	8.09857802297138e-05	0.481320937694432	0.244841460250602	0.734331631281207
ENSG00000213937	-0.261604370626879	0.781094028018985	1	0.92078499201608	0.999982593374402
ENSG00000176472	-1.31147718116712	0.0149453452082086	1	0.458175578378433	0.933420537424564
ENSG00000120337	-0.738587999808179	0.269617541449808	1	0.719239361854682	0.999982593374402
ENSG00000186130	0.0800678080731087	0.637965151018133	1	0.870048205852051	0.999982593374402
ENSG00000135828	-2.19068235094424	6.73317280093875e-32	3.32720181366828e-29	0.000829874753055737	0.0299419376404897
ENSG00000130159	1.24214482254204	4.50985005136602e-23	4.41912580092013e-20	0.00476458123266266	0.086691637393954
ENSG00000143341	-3.09304814354005	1.72812231031053e-20	2.12106160959118e-17	0.00803215455501705	0.116612260524421
ENSG00000089127	0.597902329697459	0.543818480614601	1	0.835537985346997	0.999982593374402
ENSG00000071051	-1.13512410223465	2.52867334274347e-27	1.73701741033158e-24	0.00203906965363432	0.0529233531793152
ENSG00000127452	0.171005306690299	0.312332321656814	1	0.740216755587001	0.999982593374402
ENSG00000176834	-0.280670179217702	0.0389955362576412	1	0.523753519693916	0.967553762537203
ENSG00000111707	0.18799591597913	0.0018256862586478	1	0.350794442007667	0.850129920226999
ENSG00000174527	-1.8243545683809	7.69528408441818e-10	2.49341088305423e-06	0.0752831694284546	0.414243243784162
ENSG00000196431	-1.25001513932805	0.557377838933861	NA	0.840531464764683	0.999982593374402
ENSG00000154473	0.369526993725475	0.00658467030233509	1	0.411512565115345	0.900526366154401
ENSG00000166396	-1.41084442126376	0.341703811159983	NA	0.753746462320082	0.999982593374402
ENSG00000206075	0.0491721654375618	0.787000693281905	1	0.92284142632316	0.999982593374402
ENSG00000155052	-0.214991002608927	0.916432557079344	NA	0.96903013725407	0.999982593374402
ENSG00000144485	0.127934691723116	0.39814938288707	1	0.778570984920468	0.999982593374402
ENSG00000182177	-1.49285366313281	0.286479211847762	NA	0.727585775310444	0.999982593374402
ENSG00000171453	1.15057112086893	1.3213186769513e-30	7.02984799654091e-28	0.0010672700453247	0.0357650231086577
ENSG00000132465	-1.66156998335371	0.148650716985881	NA	0.645978441632605	0.999982593374402
ENSG00000124571	0.616749396856322	2.10365380454977e-05	0.114453666160406	0.211182018736178	0.691928213925357
ENSG00000081052	-2.07764723287938	0.000424632181824217	1	0.295173921635606	0.796005715831059
ENSG00000173674	0.606956390289254	2.16513866647407e-07	0.000915889467028505	0.131125334411719	0.552547444788259
ENSG00000165879	1.65107299638761	1.25662046148668e-15	2.38863255501789e-12	0.0218408858471035	0.204788181654933
ENSG00000247746	-2.76270540164032	0.0878272103674027	NA	0.592384694939696	0.990170094304827
ENSG00000163293	-0.192243717249554	0.501370169168434	1	0.819555621861396	0.999982593374402
ENSG00000108231	-1.19445006983149	0.378729047977813	NA	0.770435355881108	0.999982593374402
ENSG00000187140	-1.54880384329973	0.274994700257528	NA	0.721887479759868	0.999982593374402
ENSG00000089157	1.25476883674565	8.12442747798638e-91	2.18858806776018e-89	1.24669206069683e-08	8.25115348546818e-06
ENSG00000077274	-3.72413361192739	2.05542752525959e-10	6.2775579271323e-07	0.0663362020455334	0.38719886913974
ENSG00000119938	-2.71547221048911	9.8455541676691e-24	9.14191040712802e-21	0.00417318231680586	0.0800353676950142
ENSG00000204010	0.835414560674189	0.104963526458861	1	0.609651030167953	0.993530959624562
ENSG00000204217	-0.31608542578287	0.00634565250477502	1	0.409528721171081	0.899801208630695
ENSG00000132406	0.0961108309993457	0.339298400583821	1	0.752619071292521	0.999982593374402
ENSG00000145220	2.25249365401079	7.72919973252855e-33	3.61117716692542e-30	0.00069126161859101	0.0263787924687189
ENSG00000188917	0.50180203202595	1.00725367034373e-10	2.99743351657935e-07	0.0620109885897229	0.371522129375316
ENSG00000235863	0.394461025938898	0.0443063847618174	1	0.533632685871135	0.9711849683928
ENSG00000000003	-1.40195637476421	3.67380497903689e-15	7.3142285362436e-12	0.0240824139276061	0.215662344428233
ENSG00000147099	0.758635263405401	9.04611922678953e-14	2.02793838791864e-10	0.0322475173200341	0.256466454870823
ENSG00000213694	-2.28380428655753	2.4066096368219e-14	5.13576209414545e-11	0.0285708679323173	0.238691463007467
ENSG00000189182	-3.31461014225884	0.000923245564626247	1	0.323438822866107	0.82111783897323
ENSG00000184210	0.861545978016194	0.187983765008579	1	0.672941215890774	0.999982593374402
ENSG00000132646	0.420909776892213	0.777958242427841	NA	0.91972113259321	0.999982593374402
ENSG00000167757	2.24894222995461	5.0883205911406e-07	0.00224539507332013	0.142985754690494	0.577588269805448
ENSG00000197283	0.486035587514674	0.0162885909392104	1	0.463560535050618	0.936002331033682
ENSG00000173567	0.866962501391384	0.323534869796723	1	0.745377238603527	0.999982593374402
ENSG00000163126	0.102702025868265	0.806107890325641	1	0.92943537025916	0.999982593374402
ENSG00000168634	1.95489563441075	0.000607023322380595	1	0.307821494721844	0.806750579967075
ENSG00000181929	0.184023343645766	0.0730831067019263	1	0.575710515590868	0.983780297700419
ENSG00000184574	-0.0332232414239647	0.977516196344396	NA	0.991124576574314	0.999982593374402
ENSG00000174109	0.766509710131701	3.93159342525353e-05	0.22184983087606	0.22597598767975	0.71389401000439
ENSG00000164900	-2.96869128312005	0.00550347860830893	1	0.402209976248408	0.893407594925843
ENSG00000137558	-1.85076606585311	6.75077525946153e-11	1.97710330139155e-07	0.0597081691153378	0.363483562429934
ENSG00000166619	-0.500914967056677	3.84424253124449e-05	0.216694309512429	0.225430294428852	0.712914470017718
ENSG00000101335	-3.48557819247127	8.81259485032497e-08	0.000356688860002724	0.119804399092214	0.527261882482211
ENSG00000215193	0.548957118142041	3.36184471650631e-05	0.188313618481768	0.222203948645969	0.707012048020007
ENSG00000125995	0.103893090040692	0.486167629460249	1	0.813726368299347	0.999982593374402
ENSG00000066777	0.850077500056557	3.67660063064616e-40	1.16064393825092e-37	0.000168667354912611	0.00952588242585114
ENSG00000182791	-2.97167623902188	0.000994696753623027	1	0.326246826756308	0.825122233619699
ENSG00000102241	0.344521422461355	3.98927659362859e-06	0.0196156470055524	0.176870335077045	0.641076222197404
ENSG00000129680	-2.17562379723679	5.27419867963698e-05	0.303914359691669	0.233430323375638	0.722147358862494
ENSG00000173898	1.10743593853188	1.04496261766556e-17	1.63355567424449e-14	0.0141820465219271	0.161745591431284
ENSG00000212747	-1.82664934948361	2.64613208613228e-21	3.03267996476554e-18	0.00680988005259642	0.105896922601043
ENSG00000197937	-0.577096665369211	7.18874136983535e-05	0.423192215054044	0.241582644942364	0.73136278028939
ENSG00000170949	-0.577096665369211	7.18874136983535e-05	0.423192215054044	0.241582644942364	0.73136278028939
ENSG00000188342	0.719583460969523	3.35304834460413e-11	9.52935564563841e-08	0.0558842354740114	0.350528661032586
ENSG00000186190	-2.94903839650131	0.174350534517032	NA	0.664049653223037	0.999982593374402
ENSG00000225526	1.38688734394516	0.463922528953399	NA	0.805185009831773	0.999982593374402
ENSG00000136141	0.13539372383556	0.630262991778566	1	0.867112793279969	0.999982593374402
ENSG00000130396	0.437619102637394	1.45162401761044e-05	0.0772678110994616	0.202927451473751	0.679506353557282
ENSG00000130368	-1.75294676953777	0.22186586243474	NA	0.693405293068169	0.999982593374402
ENSG00000120438	1.04571807256689	8.76481489251934e-19	1.24769271269821e-15	0.0113713609354023	0.142324291801243
ENSG00000101337	0.207911366420543	0.000230894655362836	1	0.275233847600102	0.775053537870306
ENSG00000125878	2.57513392577326	1.54452819919724e-05	0.0824860103994851	0.204274487766589	0.681848601482833
ENSG00000205702	-3.86192745885497	0.00484380610480882	NA	0.395795696442399	0.887714481310165
ENSG00000100162	1.86227301356785	1.51648301933215e-13	3.46472426375358e-10	0.0338114959065059	0.263851758218087
ENSG00000159958	4.52252411538127	2.40130026451162e-05	0.131739336605299	0.214230297590849	0.696100563466798
